addressWithZip,statusText,detailUrl,price,zpid,beds,baths,area,latitude,longitude,city,yearBuilt,daysOnZillow,hiResImageLink,homeType,school name,rating,rating,level,link,size,school name,rating,rating,level,link,size,school name,rating,rating,level,link,size,distance,travel_time
"20413 Oak Bluff Dr, Montgomery Village, MD 20886",House for sale,https://www.zillow.com/homedetails/20413-Oak-Bluff-Dr-Montgomery-Village-MD-20886/37075710_zpid/,449000,37075710,4,2.5,1950,39.190352,-77.175296,Montgomery Village,1985,42,https://photos.zillowstatic.com/p_f/IS6uaa80ym6tui1000000000.jpg,SINGLE_FAMILY,Goshen Elementary School,237,5,Primary,/gaithersburg-md/schools/goshen-elementary-school-27381/,586,Forest Oak Middle School,115,5,Middle,/gaithersburg-md/schools/forest-oak-middle-school-24621/,824,Gaithersburg High School,87,3,High,/gaithersburg-md/schools/gaithersburg-high-school-25161/,2235,9.157,1597
"9028 Green Run Way, Gaithersburg, MD 20879",House for sale,https://www.zillow.com/homedetails/9028-Green-Run-Way-Gaithersburg-MD-20879/37231881_zpid/,400000,37231881,3,3,1040,39.184957,-77.186925,Gaithersburg,1980,51,https://photos.zillowstatic.com/p_f/ISmi0b6k90er0u1000000000.jpg,SINGLE_FAMILY,Goshen Elementary School,237,5,Primary,/gaithersburg-md/schools/goshen-elementary-school-27381/,586,Forest Oak Middle School,115,5,Middle,/gaithersburg-md/schools/forest-oak-middle-school-24621/,824,Gaithersburg High School,87,3,High,/gaithersburg-md/schools/gaithersburg-high-school-25161/,2235,7.895,1314
"19801 Ivyberry Pl, Gaithersburg, MD 20886",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/19801-Ivyberry-Pl-Gaithersburg-MD-20886/37078388_zpid/,None,37078388,3,2,2012,39.181282,-77.179106,Gaithersburg,1970,58,https://photos.zillowstatic.com/p_f/IS1hhle9f9yhswz.jpg,SINGLE_FAMILY,Goshen Elementary School,237,5,Primary,/gaithersburg-md/schools/goshen-elementary-school-27381/,586,Forest Oak Middle School,115,5,Middle,/gaithersburg-md/schools/forest-oak-middle-school-24621/,824,Gaithersburg High School,87,3,High,/gaithersburg-md/schools/gaithersburg-high-school-25161/,2235,9.235,1547
"19404 Framingham Dr, Gaithersburg, MD 20879",House for sale,https://www.zillow.com/homedetails/19404-Framingham-Dr-Gaithersburg-MD-20879/37228381_zpid/,400000,37228381,4,3,3592,39.173863,-77.188718,Gaithersburg,1977,61,https://photos.zillowstatic.com/p_f/ISmu9uomwzgnf01000000000.jpg,SINGLE_FAMILY,Goshen Elementary School,237,5,Primary,/gaithersburg-md/schools/goshen-elementary-school-27381/,586,Forest Oak Middle School,115,5,Middle,/gaithersburg-md/schools/forest-oak-middle-school-24621/,824,Gaithersburg High School,87,3,High,/gaithersburg-md/schools/gaithersburg-high-school-25161/,2235,7.089,1280
"8612 Castlebar Way, Gaithersburg, MD 20886",House for sale,https://www.zillow.com/homedetails/8612-Castlebar-Way-Gaithersburg-MD-20886/37078626_zpid/,444888,37078626,3,4,2808,39.182809,-77.179437,Gaithersburg,1993,73,https://photos.zillowstatic.com/p_f/ISukbn774tkvrs1000000000.jpg,SINGLE_FAMILY,Goshen Elementary School,237,5,Primary,/gaithersburg-md/schools/goshen-elementary-school-27381/,586,Forest Oak Middle School,115,5,Middle,/gaithersburg-md/schools/forest-oak-middle-school-24621/,824,Gaithersburg High School,87,3,High,/gaithersburg-md/schools/gaithersburg-high-school-25161/,2235,9.114,1509
"8531 Tindal Springs Dr, Montgomery Village, MD 20886",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/8531-Tindal-Springs-Dr-Montgomery-Village-MD-20886/37076885_zpid/,None,37076885,3,2.5,2151,39.184467,-77.178698,Montgomery Village,1989,153,https://photos.zillowstatic.com/p_f/ISxqb3jm4w0a03.jpg,SINGLE_FAMILY,Goshen Elementary School,237,5,Primary,/gaithersburg-md/schools/goshen-elementary-school-27381/,586,Forest Oak Middle School,115,5,Middle,/gaithersburg-md/schools/forest-oak-middle-school-24621/,824,Gaithersburg High School,87,3,High,/gaithersburg-md/schools/gaithersburg-high-school-25161/,2235,9.18,1453
"20942 Tewkesbury Ter, Germantown, MD 20876",House for sale,https://www.zillow.com/homedetails/20942-Tewkesbury-Ter-Germantown-MD-20876/37239249_zpid/,489900,37239249,4,3,2190,39.200893,-77.244831,Germantown,1988,53,https://photos.zillowstatic.com/p_f/ISahj3wa7a3fon1000000000.jpg,SINGLE_FAMILY,Dr. Sally K. Ride Elementary School,238,5,Primary,/germantown-md/schools/dr-sally-k-ride-elementary-school-24614/,526,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,11.718,1090
"6 Shakespeare Ct, Germantown, MD 20876",Foreclosure,https://www.zillow.com/homedetails/6-Shakespeare-Ct-Germantown-MD-20876/37239367_zpid/,424900,37239367,4,3,2650,39.200019,-77.240267,Germantown,1990,7,https://photos.zillowstatic.com/p_f/ISyv2vpt1a72r80000000000.jpg,SINGLE_FAMILY,Dr. Sally K. Ride Elementary School,238,5,Primary,/germantown-md/schools/dr-sally-k-ride-elementary-school-24614/,526,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,11.615,1057
"20942 Tewkesbury Ter, Germantown, MD 20876",House for sale,https://www.zillow.com/homedetails/20942-Tewkesbury-Ter-Germantown-MD-20876/37239249_zpid/,489900,37239249,4,3,2190,39.200893,-77.244831,Germantown,1988,53,https://photos.zillowstatic.com/p_f/ISahj3wa7a3fon1000000000.jpg,SINGLE_FAMILY,Dr. Sally K. Ride Elementary School,238,5,Primary,/germantown-md/schools/dr-sally-k-ride-elementary-school-24614/,526,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,11.718,1085
"20809 Doxdam Way, Germantown, MD 20876",Foreclosed,https://www.zillow.com/homedetails/20809-Doxdam-Way-Germantown-MD-20876/37239224_zpid/,None,37239224,3,2.5,2216,39.199351,-77.244143,Germantown,1987,320,https://www.zillowstatic.com/static/images/nophoto_p_f.png,SINGLE_FAMILY,Dr. Sally K. Ride Elementary School,238,5,Primary,/germantown-md/schools/dr-sally-k-ride-elementary-school-24614/,526,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,11.58,1086
"19834 Celebration Way, Germantown, MD 20874",Townhouse for sale,https://www.zillow.com/homedetails/19834-Celebration-Way-Germantown-MD-20874/58240391_zpid/,407000,58240391,3,3.5,2336,39.182547,-77.268009,Germantown,2002,65,https://photos.zillowstatic.com/p_f/ISqltmy3v8vvz20000000000.jpg,TOWNHOUSE,Lake Seneca Elementary School,239,4,Primary,/germantown-md/schools/lake-seneca-elementary-school-27143/,542,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.253,1059
"19801 Celebration Way, Germantown, MD 20874",Townhouse for sale,https://www.zillow.com/homedetails/19801-Celebration-Way-Germantown-MD-20874/58240357_zpid/,450000,58240357,3,3,2432,39.181482,-77.268786,Germantown,2002,22,https://photos.zillowstatic.com/p_f/ISyzxt8pmrvsev1000000000.jpg,TOWNHOUSE,Lake Seneca Elementary School,239,4,Primary,/germantown-md/schools/lake-seneca-elementary-school-27143/,542,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.175,1037
"10 Town Commons Ct, Germantown, MD 20874",Townhouse for sale,https://www.zillow.com/homedetails/10-Town-Commons-Ct-Germantown-MD-20874/58240408_zpid/,489500,58240408,4,5,2336,39.183053,-77.2683,Germantown,2002,27,https://photos.zillowstatic.com/p_f/ISatgxawy1xzh91000000000.jpg,TOWNHOUSE,Lake Seneca Elementary School,239,4,Primary,/germantown-md/schools/lake-seneca-elementary-school-27143/,542,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.463,1118
"19834 Celebration Way, Germantown, MD 20874",Townhouse for sale,https://www.zillow.com/homedetails/19834-Celebration-Way-Germantown-MD-20874/58240391_zpid/,407000,58240391,3,4,2336,39.182547,-77.268009,Germantown,2002,65,https://photos.zillowstatic.com/p_f/ISu8a6sm5sp6bd1000000000.jpg,TOWNHOUSE,Lake Seneca Elementary School,239,4,Primary,/germantown-md/schools/lake-seneca-elementary-school-27143/,542,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.253,1054
"9305 Elger Mill Rd, Montgomery Village, MD 20886",House for sale,https://www.zillow.com/homedetails/9305-Elger-Mill-Rd-Montgomery-Village-MD-20886/37218212_zpid/,479000,37218212,5,,,39.166777,-77.19237,Montgomery Village,-1,13,https://photos.zillowstatic.com/p_f/ISmuxwii7vkjuj0000000000.jpg,SINGLE_FAMILY,Whetstone Elementary School,250,5,Primary,/gaithersburg-md/schools/whetstone-elementary-school-27116/,756,Montgomery Village Middle School,999,4,Middle,/montgomery-village-md/schools/montgomery-village-middle-school-26505/,662,Watkins Mill High School,95,4,High,/montgomery-village-md/schools/watkins-mill-high-school-27387/,1494,7.216,1306
"18909 Bluewillow Ln, Montgomery Village, MD 20886",House for sale,https://www.zillow.com/homedetails/18909-Bluewillow-Ln-Montgomery-Village-MD-20886/37218186_zpid/,435000,37218186,4,3,3193,39.166645,-77.194794,Montgomery Village,1969,28,https://photos.zillowstatic.com/p_f/ISa9x4gfdi2pgh1000000000.jpg,SINGLE_FAMILY,Whetstone Elementary School,250,5,Primary,/gaithersburg-md/schools/whetstone-elementary-school-27116/,756,Montgomery Village Middle School,999,4,Middle,/montgomery-village-md/schools/montgomery-village-middle-school-26505/,662,Watkins Mill High School,95,4,High,/montgomery-village-md/schools/watkins-mill-high-school-27387/,1494,7.224,1341
"9305 Elger Mill Rd, Montgomery Village, MD 20886",House for sale,https://www.zillow.com/homedetails/9305-Elger-Mill-Rd-Montgomery-Village-MD-20886/37218212_zpid/,479000,37218212,5,,,39.166777,-77.19237,Montgomery Village,-1,13,https://photos.zillowstatic.com/p_f/ISmuxwii7vkjuj0000000000.jpg,SINGLE_FAMILY,Whetstone Elementary School,250,5,Primary,/gaithersburg-md/schools/whetstone-elementary-school-27116/,756,Montgomery Village Middle School,999,4,Middle,/montgomery-village-md/schools/montgomery-village-middle-school-26505/,662,Watkins Mill High School,95,4,High,/montgomery-village-md/schools/watkins-mill-high-school-27387/,1494,7.216,1328
"19165 Roman Way, Gaithersburg, MD 20886",House for sale,https://www.zillow.com/homedetails/19165-Roman-Way-Gaithersburg-MD-20886/37217002_zpid/,419000,37217002,4,4,2230,39.171309,-77.199255,Gaithersburg,1968,26,https://photos.zillowstatic.com/p_f/ISmmvtocztjjo10000000000.jpg,SINGLE_FAMILY,Whetstone Elementary School,250,5,Primary,/gaithersburg-md/schools/whetstone-elementary-school-27116/,756,Montgomery Village Middle School,999,4,Middle,/montgomery-village-md/schools/montgomery-village-middle-school-26505/,662,Watkins Mill High School,95,4,High,/montgomery-village-md/schools/watkins-mill-high-school-27387/,1494,7.326,1288
"18909 Bluewillow Ln, Montgomery Village, MD 20886",House for sale,https://www.zillow.com/homedetails/18909-Bluewillow-Ln-Montgomery-Village-MD-20886/37218186_zpid/,435000,37218186,4,3,3193,39.166645,-77.194794,Montgomery Village,1969,28,https://photos.zillowstatic.com/p_f/ISa9x4gfdi2pgh1000000000.jpg,SINGLE_FAMILY,Whetstone Elementary School,250,5,Primary,/gaithersburg-md/schools/whetstone-elementary-school-27116/,756,Montgomery Village Middle School,999,4,Middle,/montgomery-village-md/schools/montgomery-village-middle-school-26505/,662,Watkins Mill High School,95,4,High,/montgomery-village-md/schools/watkins-mill-high-school-27387/,1494,7.224,1345
"9400 Union Pl, Montgomery Village, MD 20886",House for sale,https://www.zillow.com/homedetails/9400-Union-Pl-Montgomery-Village-MD-20886/37217965_zpid/,435000,37217965,4,3,2012,39.168831,-77.194148,Montgomery Village,1970,47,https://photos.zillowstatic.com/p_f/ISyz589h63xc3j1000000000.jpg,SINGLE_FAMILY,Whetstone Elementary School,250,5,Primary,/gaithersburg-md/schools/whetstone-elementary-school-27116/,756,Montgomery Village Middle School,999,4,Middle,/montgomery-village-md/schools/montgomery-village-middle-school-26505/,662,Watkins Mill High School,95,4,High,/montgomery-village-md/schools/watkins-mill-high-school-27387/,1494,6.974,1303
"17816 Caddy Dr, Rockville, MD 20855",House for sale,https://www.zillow.com/homedetails/17816-Caddy-Dr-Rockville-MD-20855/37215930_zpid/,450000,37215930,4,3,2484,39.1485,-77.157808,Rockville,1967,0,https://photos.zillowstatic.com/p_f/ISynkj2zqh4tqs0000000000.jpg,SINGLE_FAMILY,Mill Creek Towne Elementary School,266,5,Primary,/rockville-md/schools/mill-creek-towne-elementary-school-26501/,413,Shady Grove Middle School,35,6,Middle,/gaithersburg-md/schools/shady-grove-middle-school-27131/,596,Col. Zadok Magruder High School,59,6,High,/rockville-md/schools/col-zadok-magruder-high-school-25142/,1526,5.968,1006
"17212 Berclair Ter, Rockville, MD 20855",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/17212-Berclair-Ter-Rockville-MD-20855/37232804_zpid/,None,37232804,5,3.5,2482,39.139666,-77.153763,Rockville,1980,12,https://photos.zillowstatic.com/p_f/IS6ydf94hxdio91000000000.jpg,SINGLE_FAMILY,Mill Creek Towne Elementary School,266,5,Primary,/rockville-md/schools/mill-creek-towne-elementary-school-26501/,413,Shady Grove Middle School,35,6,Middle,/gaithersburg-md/schools/shady-grove-middle-school-27131/,596,Col. Zadok Magruder High School,59,6,High,/rockville-md/schools/col-zadok-magruder-high-school-25142/,1526,5.041,871
"7005 Horizon Ter, Rockville, MD 20855",House for sale,https://www.zillow.com/homedetails/7005-Horizon-Ter-Rockville-MD-20855/37205790_zpid/,480000,37205790,4,2,2100,39.145696,-77.14086,Rockville,1973,29,https://photos.zillowstatic.com/p_f/ISmmjcbdtidyjf0000000000.jpg,SINGLE_FAMILY,Mill Creek Towne Elementary School,266,5,Primary,/rockville-md/schools/mill-creek-towne-elementary-school-26501/,413,Shady Grove Middle School,35,6,Middle,/gaithersburg-md/schools/shady-grove-middle-school-27131/,596,Col. Zadok Magruder High School,59,6,High,/rockville-md/schools/col-zadok-magruder-high-school-25142/,1526,5.121,819
"17740 Phelps Hill Ln, Derwood, MD 20855",Townhouse for sale,https://www.zillow.com/homedetails/17740-Phelps-Hill-Ln-Derwood-MD-20855/71671153_zpid/,455000,71671153,3,4,2703,39.146727,-77.144853,Derwood,2006,46,https://photos.zillowstatic.com/p_f/ISmedmgg0br3m70000000000.jpg,TOWNHOUSE,Mill Creek Towne Elementary School,266,5,Primary,/rockville-md/schools/mill-creek-towne-elementary-school-26501/,413,Shady Grove Middle School,35,6,Middle,/gaithersburg-md/schools/shady-grove-middle-school-27131/,596,Col. Zadok Magruder High School,59,6,High,/rockville-md/schools/col-zadok-magruder-high-school-25142/,1526,5.1,839
"17720 Phelps Hill Ln, Derwood, MD 20855",Townhouse for sale,https://www.zillow.com/homedetails/17720-Phelps-Hill-Ln-Derwood-MD-20855/97458723_zpid/,485000,97458723,3,4,2640,39.147593,-77.144138,Derwood,2008,62,https://photos.zillowstatic.com/p_f/ISy7oflcjxq1tq1000000000.jpg,TOWNHOUSE,Mill Creek Towne Elementary School,266,5,Primary,/rockville-md/schools/mill-creek-towne-elementary-school-26501/,413,Shady Grove Middle School,35,6,Middle,/gaithersburg-md/schools/shady-grove-middle-school-27131/,596,Col. Zadok Magruder High School,59,6,High,/rockville-md/schools/col-zadok-magruder-high-school-25142/,1526,5.148,863
"7203 Phelps Hill Ct, Derwood, MD 20855",Townhouse for sale,https://www.zillow.com/homedetails/7203-Phelps-Hill-Ct-Derwood-MD-20855/97481173_zpid/,439000,97481173,3,4,2703,39.147201,-77.144156,Derwood,2007,69,https://photos.zillowstatic.com/p_f/IS6a7y8zfbr1c30000000000.jpg,TOWNHOUSE,Mill Creek Towne Elementary School,266,5,Primary,/rockville-md/schools/mill-creek-towne-elementary-school-26501/,413,Shady Grove Middle School,35,6,Middle,/gaithersburg-md/schools/shady-grove-middle-school-27131/,596,Col. Zadok Magruder High School,59,6,High,/rockville-md/schools/col-zadok-magruder-high-school-25142/,1526,5.146,849
"17500 Mcdade Ct, Rockville, MD 20855",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/17500-Mcdade-Ct-Rockville-MD-20855/37215663_zpid/,None,37215663,4,2.5,2578,39.144214,-77.149155,Rockville,1964,152,https://photos.zillowstatic.com/p_f/ISu0cudq5nlyui0000000000.jpg,SINGLE_FAMILY,Mill Creek Towne Elementary School,266,5,Primary,/rockville-md/schools/mill-creek-towne-elementary-school-26501/,413,Shady Grove Middle School,35,6,Middle,/gaithersburg-md/schools/shady-grove-middle-school-27131/,596,Col. Zadok Magruder High School,59,6,High,/rockville-md/schools/col-zadok-magruder-high-school-25142/,1526,5.041,797
"3416 Janet Rd, Silver Spring, MD 20906",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/3416-Janet-Rd-Silver-Spring-MD-20906/37300036_zpid/,None,37300036,3,2,,39.065745,-77.068897,Silver Spring,-1,83,https://www.zillowstatic.com/static/images/nophoto_p_f.png,SINGLE_FAMILY,Weller Road Elementary School,280,5,Primary,/silver-spring-md/schools/weller-road-elementary-school-26774/,655,A. Mario Loiederman Middle School,999,4,Middle,/silver-spring-md/schools/a-mario-loiederman-middle-school-27141/,912,Wheaton High School,55,4,High,/silver-spring-md/schools/wheaton-high-school-27114/,1467,5.803,1117
"13424 Ansel Ter, Germantown, MD 20874",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/13424-Ansel-Ter-Germantown-MD-20874/37163368_zpid/,None,37163368,5,2.5,2472,39.146937,-77.277502,Germantown,1996,4,https://photos.zillowstatic.com/p_f/ISuo6mae7m0kqc1000000000.jpg,TOWNHOUSE,Great Seneca Creek Elementary School,286,4,Elementary,/germantown-md/schools/great-seneca-creek-elementary-school-27392/,742,Kingsview Middle School,21,8,Middle,/germantown-md/schools/kingsview-middle-school-26493/,1002,Northwest High School,26,7,High,/germantown-md/schools/northwest-high-school-27125/,2110,9.171,1208
"13921 Bailiwick Ter, Germantown, MD 20874",Townhouse for sale,https://www.zillow.com/homedetails/13921-Bailiwick-Ter-Germantown-MD-20874/37165233_zpid/,469000,37165233,3,2.5,2856,39.158027,-77.285682,Germantown,2000,95,https://photos.zillowstatic.com/p_f/ISad8w3mpyxzi41000000000.jpg,TOWNHOUSE,Great Seneca Creek Elementary School,286,4,Elementary,/germantown-md/schools/great-seneca-creek-elementary-school-27392/,742,Kingsview Middle School,21,8,Middle,/germantown-md/schools/kingsview-middle-school-26493/,1002,Northwest High School,26,7,High,/germantown-md/schools/northwest-high-school-27125/,2110,12.235,1145
"8116 Brucar Ct, Gaithersburg, MD 20877",House for sale,https://www.zillow.com/homedetails/8116-Brucar-Ct-Gaithersburg-MD-20877/37232454_zpid/,454000,37232454,4,,,39.139479,-77.167002,Gaithersburg,-1,14,https://photos.zillowstatic.com/p_f/ISyjx2359tnijy0000000000.jpg,SINGLE_FAMILY,Washington Grove Elementary School,304,5,Primary,/gaithersburg-md/schools/washington-grove-elementary-school-26771/,408,Forest Oak Middle School,115,5,Middle,/gaithersburg-md/schools/forest-oak-middle-school-24621/,824,Gaithersburg High School,87,3,High,/gaithersburg-md/schools/gaithersburg-high-school-25161/,2235,5.796,1002
"7915 Bounding Bend Ct, Rockville, MD 20855",House for sale,https://www.zillow.com/homedetails/7915-Bounding-Bend-Ct-Rockville-MD-20855/37254397_zpid/,430000,37254397,4,2,3034,39.138733,-77.165126,Rockville,1923,26,https://photos.zillowstatic.com/p_f/IS2bphzgyecvmf1000000000.jpg,SINGLE_FAMILY,Washington Grove Elementary School,304,5,Primary,/gaithersburg-md/schools/washington-grove-elementary-school-26771/,408,Forest Oak Middle School,115,5,Middle,/gaithersburg-md/schools/forest-oak-middle-school-24621/,824,Gaithersburg High School,87,3,High,/gaithersburg-md/schools/gaithersburg-high-school-25161/,2235,5.756,1004
"308 Meadow Hall Dr, Rockville, MD 20851",House for sale,https://www.zillow.com/homedetails/308-Meadow-Hall-Dr-Rockville-MD-20851/37105575_zpid/,459000,37105575,4,2,1880,39.075902,-77.112202,Rockville,1957,7,https://photos.zillowstatic.com/p_f/ISu8iovrcs51is0000000000.jpg,SINGLE_FAMILY,Meadow Hall Elementary School,309,5,Elementary,/rockville-md/schools/meadow-hall-elementary-school-26500/,425,Earle B. Wood Middle School,37,7,Middle,/rockville-md/schools/earle-b-wood-middle-school-25150/,928,Rockville High School,38,5,High,/rockville-md/schools/rockville-high-school-26748/,1333,2.394,475
"404 Broadwood Dr, Rockville, MD 20851",House for sale,https://www.zillow.com/homedetails/404-Broadwood-Dr-Rockville-MD-20851/37105823_zpid/,415000,37105823,4,2,1637,39.081283,-77.120875,Rockville,1954,44,https://photos.zillowstatic.com/p_f/IS6it0ogpy9stc1000000000.jpg,SINGLE_FAMILY,Meadow Hall Elementary School,309,5,Elementary,/rockville-md/schools/meadow-hall-elementary-school-26500/,425,Earle B. Wood Middle School,37,7,Middle,/rockville-md/schools/earle-b-wood-middle-school-25150/,928,Rockville High School,38,5,High,/rockville-md/schools/rockville-high-school-26748/,1333,2.014,419
"8 Marcia Ct, Rockville, MD 20851",House for sale,https://www.zillow.com/homedetails/8-Marcia-Ct-Rockville-MD-20851/37105632_zpid/,455900,37105632,5,4,2360,39.079973,-77.110643,Rockville,1960,68,https://photos.zillowstatic.com/p_f/ISuclh7c60aldy0000000000.jpg,SINGLE_FAMILY,Meadow Hall Elementary School,309,5,Elementary,/rockville-md/schools/meadow-hall-elementary-school-26500/,425,Earle B. Wood Middle School,37,7,Middle,/rockville-md/schools/earle-b-wood-middle-school-25150/,928,Rockville High School,38,5,High,/rockville-md/schools/rockville-high-school-26748/,1333,3.08,640
"703 Pumphrey Ave, Rockville, MD 20851",House for sale,https://www.zillow.com/homedetails/703-Pumphrey-Ave-Rockville-MD-20851/37105694_zpid/,429900,37105694,4,2,2568,39.081969,-77.117704,Rockville,1958,160,https://photos.zillowstatic.com/p_f/IS6ih7tf1ndaeg0000000000.jpg,SINGLE_FAMILY,Meadow Hall Elementary School,309,5,Elementary,/rockville-md/schools/meadow-hall-elementary-school-26500/,425,Earle B. Wood Middle School,37,7,Middle,/rockville-md/schools/earle-b-wood-middle-school-25150/,928,Rockville High School,38,5,High,/rockville-md/schools/rockville-high-school-26748/,1333,2.258,494
"18433 Cape Jasmine Way, Gaithersburg, MD 20879",House for sale,https://www.zillow.com/homedetails/18433-Cape-Jasmine-Way-Gaithersburg-MD-20879/37242218_zpid/,445000,37242218,3,3,1820,39.158316,-77.177619,Gaithersburg,1986,13,https://photos.zillowstatic.com/p_f/ISyns5pdp1yg4p0000000000.jpg,SINGLE_FAMILY,Flower Hill Elementary School,331,4,Primary,/gaithersburg-md/schools/flower-hill-elementary-school-27147/,507,Shady Grove Middle School,35,6,Middle,/gaithersburg-md/schools/shady-grove-middle-school-27131/,596,Col. Zadok Magruder High School,59,6,High,/rockville-md/schools/col-zadok-magruder-high-school-25142/,1526,7.238,1145
"8409 Flower Hill Ter, Gaithersburg, MD 20879",House for sale,https://www.zillow.com/homedetails/8409-Flower-Hill-Ter-Gaithersburg-MD-20879/37233142_zpid/,439900,37233142,3,3,1680,39.16257,-77.174506,Gaithersburg,1982,56,https://photos.zillowstatic.com/p_f/ISifjsky99peh70000000000.jpg,SINGLE_FAMILY,Flower Hill Elementary School,331,4,Primary,/gaithersburg-md/schools/flower-hill-elementary-school-27147/,507,Shady Grove Middle School,35,6,Middle,/gaithersburg-md/schools/shady-grove-middle-school-27131/,596,Col. Zadok Magruder High School,59,6,High,/rockville-md/schools/col-zadok-magruder-high-school-25142/,1526,8.033,1278
"14020 Breeze Hill Ln, Silver Spring, MD 20906",House for sale,https://www.zillow.com/homedetails/14020-Breeze-Hill-Ln-Silver-Spring-MD-20906/37320908_zpid/,499900,37320908,4,3,2228,39.084217,-77.062522,Silver Spring,1971,12,https://photos.zillowstatic.com/p_f/ISq5drmn3z07w20000000000.jpg,SINGLE_FAMILY,Strathmore Elementary School,341,5,Elementary,/silver-spring-md/schools/strathmore-elementary-school-26761/,454,Argyle Middle School,114,5,Middle,/silver-spring-md/schools/argyle-middle-school-24616/,916,John F. Kennedy High School,999,3,High,/silver-spring-md/schools/john-f-kennedy-high-school-26488/,1554,6.439,1063
"17 Homecrest Ct, Silver Spring, MD 20906",Foreclosure,https://www.zillow.com/homedetails/17-Homecrest-Ct-Silver-Spring-MD-20906/37328703_zpid/,415800,37328703,3,3,2212,39.09712,-77.063292,Silver Spring,1989,36,https://photos.zillowstatic.com/p_f/ISmyszsl7ijt3b0000000000.jpg,SINGLE_FAMILY,Strathmore Elementary School,341,5,Elementary,/silver-spring-md/schools/strathmore-elementary-school-26761/,454,Argyle Middle School,114,5,Middle,/silver-spring-md/schools/argyle-middle-school-24616/,916,John F. Kennedy High School,999,3,High,/silver-spring-md/schools/john-f-kennedy-high-school-26488/,1554,6.182,995
"14615 Homecrest Rd, Silver Spring, MD 20906",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/14615-Homecrest-Rd-Silver-Spring-MD-20906/37334810_zpid/,None,37334810,3,2,2982,39.096446,-77.060563,Silver Spring,1953,55,https://www.zillowstatic.com/static/images/nophoto_p_f.png,SINGLE_FAMILY,Strathmore Elementary School,341,5,Elementary,/silver-spring-md/schools/strathmore-elementary-school-26761/,454,Argyle Middle School,114,5,Middle,/silver-spring-md/schools/argyle-middle-school-24616/,916,John F. Kennedy High School,999,3,High,/silver-spring-md/schools/john-f-kennedy-high-school-26488/,1554,6.084,968
"Bradford Rd, Silver Spring, MD",New construction,https://www.zillow.com/homedetails/Bradford-Rd-Silver-Spring-MD-20906/2089753577_zpid/,472900,2089753577,3,2.5,1954,39.0834,-77.0614,Silver Spring,2019,392,https://photos.zillowstatic.com/p_f/ISeghoz7hsc0vm1000000000.jpg,TOWNHOUSE,Strathmore Elementary School,341,5,Elementary,/silver-spring-md/schools/strathmore-elementary-school-26761/,454,Argyle Middle School,114,5,Middle,/silver-spring-md/schools/argyle-middle-school-24616/,916,John F. Kennedy High School,999,3,High,/silver-spring-md/schools/john-f-kennedy-high-school-26488/,1554,5.648,787
"13815 Bauer Dr, Rockville, MD 20853",House for sale,https://www.zillow.com/homedetails/13815-Bauer-Dr-Rockville-MD-20853/37307305_zpid/,430000,37307305,3,3,2370,39.082648,-77.087782,Rockville,1959,13,https://photos.zillowstatic.com/p_f/ISmi4e3janwiar1000000000.jpg,SINGLE_FAMILY,Brookhaven Elementary School,345,5,Primary,/rockville-md/schools/brookhaven-elementary-school-25129/,454,Parkland Middle School,58,6,Middle,/rockville-md/schools/parkland-middle-school-26511/,943,Wheaton High School,55,4,High,/silver-spring-md/schools/wheaton-high-school-27114/,1467,4.399,844
